index,mark
28220,5
237266,5
303949,5
374811,5
53009,4
179717,4
278501,4
328900,5
83788,4
360906,5
315234,4
185823,5
273213,4
286809,5
242125,4
321180,4
46502,4
223140,3
260990,3
325617,3
251796,4
16429,4
224217,3
267923,4
258637,5
50219,5
197784,5
188915,3
178526,5
183600,4
298702,5
61502,4
311027,3
44218,5
316146,5
157471,3
315386,5
362437,3
278623,4
184239,5
4099,4
156523,5
286730,5
73467,5
78196,4
258626,5
270561,5
182973,5
324516,5
235581,3
315939,3
377550,5
246664,4
374406,3
198074,3
362004,3
373003,4
369316,4
261447,4
16856,5
330100,3
313988,3
311261,5
210027,4
291290,4
262831,5
356121,5
59727,5
176749,4
77373,5
321971,4
212281,5
45615,4
215256,3
251964,5
65697,4
246011,5
307034,3
377583,5
252019,4
321055,4
166871,5
261511,4
11418,5
311334,4
305871,5
343377,5
76974,5
361672,3
72961,5
312792,4
237244,4
288176,4
153754,4
260471,5
263277,5
337146,3
191962,3
9503,4
17211,3
43240,3
45734,4
5340,4
253670,3
207079,5
374032,5
60743,4
291909,5
320016,5
364384,4
250684,3
172133,4
275718,3
316207,3
3467,5
231316,4
7069,4
45404,4
237398,4
203778,3
365820,4
83712,4
364080,3
307987,5
291395,4
176825,4
341472,5
162129,4
333382,3
293555,3
345859,5
303656,4
23912,5
170853,4
255210,5
302276,3
350683,3
11976,4
335701,5
315541,4
252359,5
368902,3
299089,4
178884,4
80963,5
84381,5
371314,5
58710,5
46805,3
158631,4
157001,4
8821,3
204520,3
333159,3
81823,4
23152,4
353756,5
73207,5
366494,5
182954,3
357702,5
218354,5
206175,4
52694,5
219259,5
52100,5
321684,4
238217,5
168203,5
179205,5
71001,4
303892,4
51895,3
215601,4
298812,4
172372,4
160226,5
16640,5
106983,3
75192,5
7199,4
349350,4
32927,3
64051,3
271671,5
195610,4
28222,5
318179,3
308653,4
43385,4
173397,3
152945,5
27651,5
64782,3
282255,5
351257,4
267633,4
154274,5
257618,5
36652,4
4838,4
259023,5
167674,4
50466,5
240548,4
370428,5
34186,5
317216,3
248803,3
364369,4
356627,4
176963,3
83589,5
361998,4
353224,3
338818,3
322686,4
70221,4
261205,5
110024,4
177417,4
70487,5
59005,5
51094,5
51841,4
361237,4
309526,4
24188,4
20216,5
19906,4
112771,4
352498,4
285681,5
317337,5
351208,4
54683,4
48526,4
313948,4
5421,4
238708,5
168732,4
154388,5
241336,5
176628,4
288245,3
40958,4
29327,5
49631,4
281239,4
203375,3
202209,5
330289,3
198056,5
245817,4
51480,5
73798,3
175423,4
189593,5
268790,4
30174,4
160391,3
334369,3
190740,3
22987,5
155525,4
165904,5
273620,5
250471,5
315400,4
62880,4
27894,4
322100,4
238728,5
378407,5
349323,4
203522,3
247361,5
57445,4
205562,5
205756,5
212967,4
232737,3
226932,5
70239,5
322243,5
300873,5
24897,5
34998,5
4212,4
46077,5
173941,3
187193,4
346969,3
17400,4
222159,5
72655,3
365014,4
242389,4
329849,5
250833,3
375515,3
319786,4
28809,4
156943,5
57703,3
599,4
169603,4
157945,4
247875,3
352471,4
291338,5
74626,4
21102,3
160173,4
155682,4
184669,4
186796,3
47866,4
22520,3
294276,5
328817,4
369829,5
255385,4
281357,4
224569,4
287067,5
312321,5
289431,4
28564,3
258660,5
299131,5
262019,4
263381,5
266202,4
7417,4
326891,5
203756,3
264170,5
51237,4
230868,5
210843,4
333461,5
247672,4
15574,4
6377,3
154206,4
179884,4
152239,3
255455,4
354348,3
48022,3
191437,4
256468,5
250145,4
28977,5
43362,4
270840,5
194409,4
277440,3
46055,5
340804,5
18015,4
266402,3
248609,5
45743,4
4658,4
220380,4
38614,5
243801,4
68362,5
70527,3
1905,4
308510,3
69362,5
14381,5
28788,3
108998,3
32793,4
75520,3
371962,5
277918,4
32983,4
26514,5
62700,5
179893,5
259044,3
284765,5
254664,4
177096,3
231915,5
24866,5
33938,5
321490,4
225171,3
42081,5
267726,3
273451,5
1170,5
50808,5
332146,5
348052,4
275742,3
39865,4
296647,4
316155,5
62676,4
11037,5
6611,4
64373,5
163987,3
71931,3
71249,4
33647,4
298314,5
3612,5
76660,3
249594,4
64934,5
239129,5
47194,4
190052,4
173957,5
250803,5
6934,5
348855,4
57351,4
82004,3
278317,3
1140,3
58439,5
195457,3
60354,5
2928,3
9110,4
39317,4
332507,3
4544,4
63269,4
83104,4
35562,4
313546,4
197194,5
179730,4
4985,5
70399,4
228730,4
34611,5
366038,4
274234,3
252437,5
180029,4
23876,3
163730,4
334203,4
180734,5
351382,5
338148,4
320492,3
270240,5
239868,5
52708,5
213191,4
239641,3
190898,3
322078,5
299452,4
15214,3
253921,3
15660,5
322646,5
324774,4
53550,4
245529,3
312368,5
58992,5
301853,4
316161,3
267587,4
378709,3
47317,4
218906,4
37899,5
309047,4
234731,4
324254,3
302967,3
10018,5
302457,5
316022,3
185699,4
61931,4
292909,3
206847,4
224582,5
262871,5
49572,5
41759,5
5739,5
66758,3
179272,4
211033,4
359513,4
67672,5
271723,5
288815,3
273886,5
230646,4
240260,4
291663,5
20916,3
354605,5
350212,3
166847,3
34564,4
353264,5
197617,3
285992,4
361469,4
48883,4
267723,5
60617,3
369701,3
30013,3
365103,5
67001,4
71126,5
78054,5
17192,5
302730,5
364581,5
365086,4
66469,5
372470,4
299890,5
284817,5
230327,5
267017,3
298478,3
195392,4
159486,5
78395,4
70522,4
248993,3
332251,5
172823,4
28364,4
15324,4
198640,4
323715,3
377903,3
56282,3
208359,4
369823,5
296418,4
266140,5
36996,5
185377,3
205245,4
26829,4
324854,4
234528,4
77486,5
176666,5
308359,5
222350,5
369485,5
27579,4
33068,3
20921,4
366027,4
317221,5
855,5
260374,5
273540,5
360041,4
220929,4
51304,4
20898,5
208267,3
305381,4
58248,4
333237,4
60369,5
45736,4
190681,3
72833,3
347266,4
188231,5
71801,5
81725,4
84988,5
304302,3
53546,3
208096,4
320044,4
273531,5
361105,5
179001,4
338739,3
31848,3
290283,4
37076,5
191130,3
209200,3
165721,3
332347,4
202456,5
232327,4
241945,3
37084,4
306813,4
317016,4
295284,4
254826,5
28824,4
41073,5
361350,5
253313,3
293789,5
262229,5
245686,4
288423,4
234669,5
26618,5
25379,5
328328,4
42459,5
363571,5
313369,4
258042,3
47501,4
157062,5
43792,5
360365,4
183082,3
301958,5
275025,4
256798,4
53011,4
236402,5
327459,5
43007,4
45399,5
4002,5
273136,5
202612,3
348340,4
167935,4
307963,5
9368,5
32131,5
275905,4
57782,4
324881,5
71928,4
176032,5
185607,5
302379,4
358539,4
27963,3
280207,4
214727,4
82379,5
289276,3
178328,5
373810,5
371438,3
240046,5
313024,5
7682,5
35475,5
64883,4
324599,3
48801,3
78334,4
240683,4
276425,5
184612,5
190148,3
35486,4
363485,4
364644,3
201015,5
374278,5
47711,4
21444,5
323904,5
165322,4
82042,5
196789,5
71734,5
301698,4
64091,4
216138,3
322535,3
17033,5
218788,3
222279,5
365300,3
62715,4
372597,4
78717,5
270012,4
209202,3
318849,5
325718,3
64643,5
355205,5
20356,5
303244,5
165473,4
325761,5
70488,5
29861,3
22319,4
75041,5
332137,4
44896,4
37823,3
372143,4
191485,4
300599,4
7708,3
361499,5
377732,4
82639,4
8574,4
84691,5
305616,5
14887,4
174635,4
4193,5
15575,4
192183,4
247622,5
354688,5
367740,3
241289,4
186271,5
317540,5
333089,5
43993,5
371611,5
57895,3
297492,5
359660,5
255884,4
369036,3
7157,5
257800,3
376397,4
14223,4
379497,4
254771,5
94482,5
190038,5
350126,5
204543,5
73117,5
77999,5
355874,5
156435,4
259447,5
171165,5
209470,5
365533,5
239194,5
73700,5
221615,4
340282,4
201086,5
208380,4
351259,5
253935,4
7014,4
337351,5
16572,3
8553,5
51022,5
258620,3
164696,4
281824,3
12834,5
372151,5
283762,5
170867,3
192492,3
218537,4
222501,4
332378,3
195508,4
24920,3
238359,5
284012,4
18792,5
26550,4
185817,4
316505,4
44855,4
253541,5
254405,4
57758,4
243205,4
61655,4
306018,4
355224,5
155788,5
218297,4
152530,5
168878,5
27776,5
176072,3
44020,3
200062,5
326928,4
179746,5
372457,5
317021,5
304091,5
42069,4
38117,4
175062,3
255889,4
197074,5
155522,5
351304,4
365909,5
39405,4
168367,3
61283,4
68964,4
331707,5
25407,3
29209,5
19876,5
84914,4
267630,5
19635,4
84938,5
291904,3
318251,4
321796,3
268036,5
8454,4
247217,5
5610,5
22710,5
34223,3
79697,4
319565,5
25126,5
52589,5
197152,5
152941,5
229597,4
41619,4
371424,3
198137,4
221602,3
26817,4
286486,3
248790,5
309162,4
258543,5
167165,3
311708,5
31771,4
240017,4
81397,3
57663,5
23195,5
217412,4
375447,5
160878,4
17759,4
376763,3
248738,3
12657,4
372423,5
323977,5
379476,4
84376,5
360327,5
354123,5
12244,5
243970,4
224282,5
294869,4
151887,4
6970,5
193237,5
3999,4
292342,3
250900,5
516,3
305355,3
293353,5
240308,5
198887,3
204338,4
358598,5
190262,3
187223,4
282151,4
54175,4
295245,3
7086,5
190075,4
196095,5
15513,4
211110,4
301032,5
299967,3
185206,4
71872,5
268849,3
237602,4
258357,5
360962,3
252409,3
217187,5
238848,5
293859,5
313912,4
159814,4
329641,3
203513,4
167541,4
67973,4
329755,5
34752,4
360675,4
18839,5
164409,4
261589,4
376998,5
235801,3
273722,5
40418,5
214912,4
20377,5
222387,5
302860,4
45989,5
266286,4
211350,3
75784,3
191739,4
332131,4
216559,3
317339,4
180805,5
320593,5
323333,3
191417,3
272384,5
18045,4
72975,4
10152,4
206466,4
29201,4
164210,4
332867,4
59742,5
8408,5
52504,5
38271,5
257524,3
204668,4
4754,5
327291,4
268242,4
249074,3
7482,5
296075,4
40253,4
257982,4
234874,3
11550,4
331647,5
33816,3
52237,3
240811,5
78201,4
217899,5
374577,4
271220,5
222424,3
334916,5
24465,3
318530,3
158233,3
328639,4
360191,3
246370,3
260792,5
46737,4
166735,4
198810,4
198674,4
74788,5
319742,3
245921,3
81873,3
307684,4
241139,3
312996,5
189001,5
367953,3
202829,4
44276,4
241227,3
110763,5
267946,5
77249,3
189413,5
186373,5
248564,3
17004,5
356141,5
276003,4
175907,4
43389,4
248649,4
240641,5
251637,4
201904,3
42752,4
78952,5
176658,4
39229,3
352508,5
16402,3
257002,5
73638,3
10222,5
811,5
25301,4
354757,5
352156,4
79746,3
221110,4
22198,5
289496,3
174542,4
59341,4
246770,5
330188,4
231748,4
361079,4
320345,5
9688,5
22225,5
326772,5
259799,4
309731,5
367329,4
309052,5
187373,4
355067,3
231552,5
85952,4
64713,4
236377,4
223512,3
59773,3
59282,5
36152,4
256351,5
238227,5
350521,5
23265,5
325180,5
344490,3
364952,5
338530,5
294267,3
264998,5
273943,4
249674,4
322077,5
250882,3
7242,3
288121,4
347059,3
284271,4
167207,3
209577,5
181617,5
200566,5
224328,5
8966,4
233140,4
237308,5
245501,4
237742,4
160395,4
28715,5
39221,5
254822,4
153601,5
210457,3
254279,4
17346,4
161301,5
53675,5
84332,4
290375,3
360565,3
52551,4
367428,3
16758,4
194609,4
98481,4
27534,5
332556,5
69274,5
361869,5
201657,5
375804,5
338015,5
282139,3
155124,4
190396,5
189368,4
228374,5
378830,4
259673,5
61134,5
79539,4
83994,5
350461,3
348829,5
154353,4
71847,3
248083,5
40057,4
76807,5
288782,5
361859,4
165175,4
284069,3
70234,5
250590,5
62281,4
223807,4
191432,4
173916,4
317513,5
207226,5
300018,3
368066,4
1703,3
63379,4
287358,3
365502,4
371643,4
17336,3
325984,3
210907,5
313745,3
348071,4
298190,4
360465,4
38254,5
259468,5
153393,4
238687,3
211273,4
60615,3
256336,4
5657,5
185479,3
17904,4
240702,5
42147,5
75974,4
287725,5
194018,5
192248,4
192980,3
53040,3
245402,5
7269,3
35921,4
158919,4
26866,5
310319,4
258639,5
235818,3
259643,4
225116,5
368585,4
118580,5
168679,5
267187,4
86078,4
317097,5
260549,5
352086,3
59335,4
81512,5
369827,4
38677,4
302347,4
154787,4
327400,4
270883,4
68490,4
379329,5
10121,4
151845,5
176493,4
293892,4
34949,4
284721,4
278991,3
228553,4
223564,5
19637,4
12384,4
315693,4
250013,4
173922,3
253197,4
181519,5
106978,3
279416,4
161121,5
368361,5
358289,4
76428,5
164934,5
285547,5
189173,5
374783,5
353952,4
191057,4
275701,3
167240,4
76855,5
377499,5
265130,4
360204,3
212300,4
323569,4
358697,5
176100,4
73968,5
261240,5
173463,4
293273,4
12221,3
48540,4
357665,5
55678,4
355485,5
40529,4
54918,5
50787,4
316833,4
295374,4
291703,4
359653,4
364179,3
31853,3
4867,5
1065,4
32376,5
277198,3
364348,3
50505,4
27019,5
34604,5
295896,3
31301,4
72309,4
356711,4
243099,4
361011,5
70293,5
211800,3
117170,3
282207,4
73869,5
11741,5
178906,5
376290,5
326944,5
43653,5
332201,4
245006,4
239779,5
155817,3
55028,5
181108,4
65488,4
160645,3
34379,5
192268,4
371392,3
196325,5
10026,5
15393,4
219420,4
70545,4
231412,5
286895,3
322740,5
10842,4
350640,4
175878,5
82485,5
193201,4
296149,5
21394,5
48773,4
172998,3
204208,4
62068,5
76625,4
35907,5
264510,4
350527,5
369023,5
25353,5
169366,3
81586,5
377116,4
283392,3
351596,5
163981,3
215069,4
68237,4
203414,5
227637,3
334537,4
78969,4
228657,5
247367,4
363770,4
191438,3
3579,4
284623,3
61314,3
310018,4
46153,4
295103,4
367655,4
246722,4
176622,3
358816,5
346759,3
287318,5
342751,5
191711,4
213211,3
352276,4
366087,3
270651,5
79742,5
292880,3
48660,5
290254,4
85719,3
63711,4
155862,4
77355,5
78263,5
271954,4
13621,5
356636,5
8960,4
246197,5
26831,4
308670,5
31118,4
183819,3
264350,4
263093,5
238245,5
249923,5
202775,3
197557,4
77277,5
105286,3
1203,5
245353,4
46829,4
1766,4
261499,4
73463,5
309045,5
244719,3
282901,4
325322,5
278260,3
223065,4
320761,4
8851,5
67176,4
347947,5
35540,4
316028,5
70983,5
276070,4
13900,3
42524,5
35326,4
30477,4
355926,3
51136,3
281213,5
249698,3
268223,5
3300,5
251060,5
331620,4
302103,4
211272,4
57155,4
34935,5
174913,4
197861,4
9961,4
257820,5
189530,5
181420,3
160662,5
51234,5
223124,4
359784,4
332839,4
223296,5
80994,5
52772,5
194608,4
221942,3
362064,4
365717,5
245733,5
52633,5
278960,4
265792,4
187495,3
271834,4
376105,3
38511,4
171462,5
10935,4
278006,4
55476,5
372106,4
74486,5
281671,5
290421,4
38806,3
338313,4
38310,5
73292,4
152875,5
318668,3
358597,3
156554,4
314011,3
322985,5
161003,4
76846,5
339410,3
37494,3
225067,3
278466,3
160255,5
290573,3
154410,3
68728,3
185327,3
58476,4
72885,4
40237,5
317091,5
274345,5
353403,4
44563,4
334751,4
338990,3
182297,5
3201,4
373202,4
11671,4
256221,4
191452,4
191487,4
323259,4
285725,4
45431,4
168358,4
73185,5
266937,5
332692,4
374553,4
63869,3
85653,4
57806,5
72989,4
223209,5
204563,4
31901,5
202746,5
249040,4
54121,4
163021,3
264351,4
258810,4
73511,4
265457,3
226801,5
38782,4
376337,5
318678,5
95840,4
20901,4
323571,3
23193,5
287962,3
301235,5
219228,3
340650,3
68770,5
24209,4
37510,5
319501,5
29804,4
250649,4
273528,4
255432,4
27890,3
26302,4
45521,4
20971,4
342753,5
292602,4
82039,4
179144,4
165792,3
5604,5
165024,4
32465,4
370253,4
860,5
18590,4
245349,4
153573,5
69068,3
180456,5
31030,5
255900,5
194481,5
186957,3
375925,5
29241,4
76722,3
156862,4
249880,4
159076,4
15900,4
250175,5
267583,5
45856,5
67510,3
191706,3
172440,4
268224,3
72160,5
363357,4
334241,3
379566,3
252314,4
236105,4
351513,5
295855,5
78366,3
50557,5
248130,3
178931,5
337141,4
154749,5
378002,5
67194,4
243052,4
204088,3
357727,3
311194,5
362663,4
34241,5
187911,5
155646,4
155860,5
332446,3
369695,4
3843,4
269448,5
80022,5
351128,4
206621,4
65820,5
181106,5
29984,4
46871,5
107617,3
367775,3
74242,4
68167,5
306563,5
269092,4
223700,5
21504,5
71212,3
20801,5
364104,5
14711,3
68823,3
179774,3
174065,4
164316,4
182554,4
316316,4
81576,5
164516,4
21284,4
200972,3
218383,3
62762,3
39000,3
270203,4
337156,5
359522,3
340115,4
23762,5
156170,3
342330,3
3301,4
187155,5
302341,4
368261,3
287844,5
160651,3
183266,5
336155,5
190198,5
278707,4
4089,5
337204,4
75521,5
327842,5
71752,5
346446,5
62834,3
343001,4
62426,5
16371,3
179643,5
266621,4
261765,4
287267,5
68672,4
238803,5
1713,5
74170,4
265432,4
79968,4
264183,3
45618,3
281052,4
85880,3
164712,5
277905,5
4291,5
216316,4
304567,3
274473,5
157386,4
24495,5
157963,5
186885,5
242553,3
341085,5
257318,4
319535,3
1098,3
3979,5
152065,4
204165,5
292250,5
8626,5
323835,4
161924,4
47957,4
13423,4
50328,3
299251,3
155640,5
201566,3
203057,4
75958,4
265310,4
344217,5
64182,5
78929,5
61644,4
178175,4
50192,4
364086,4
239873,4
236582,4
58054,4
303318,4
355401,5
194117,3
365865,4
243539,4
236172,3
359094,4
162078,5
34756,4
81423,5
196160,5
21666,5
176042,3
170500,5
282333,3
365192,5
62263,5
317781,4
161972,4
57054,5
65447,4
300561,5
323684,3
225544,4
198776,5
267937,5
200823,4
314745,4
256532,4
360943,4
21296,3
67256,4
195268,3
277697,4
314397,3
251734,4
209956,4
193043,5
329880,5
252976,5
10433,3
204886,4
343301,3
342078,5
49429,5
349152,3
57070,4
179750,5
154642,5
340128,3
332447,4
234355,4
245166,4
198083,5
18797,4
45841,4
50170,5
331088,5
377683,4
895,3
244675,4
56049,5
328346,4
867,4
6632,4
214179,5
297064,3
169795,3
235782,5
17054,5
189613,3
31823,4
364152,5
247930,3
6814,5
253937,3
376117,3
68208,3
153499,4
67327,5
319615,4
41068,5
309353,5
21241,5
315035,4
155,5
265401,4
245977,4
13799,5
57115,4
183051,4
196751,5
80817,3
166195,4
84264,5
302756,4
154179,4
254465,4
353382,4
365700,4
302108,3
369940,5
159870,4
291738,3
53636,3
7285,5
232716,4
36173,3
267632,5
58972,4
27741,5
278269,5
62920,5
86074,5
293527,4
66963,4
365606,5
300395,4
251447,3
3200,4
173609,5
7382,5
187154,4
269285,5
81675,4
941,4
32228,5
316379,4
371344,4
11272,5
272994,3
326929,4
338687,5
263168,4
375936,5
64149,5
155692,4
51200,3
25647,4
208139,5
307733,5
46092,5
208470,3
263182,4
281249,4
5738,4
319180,5
256778,5
326097,3
255956,3
52141,3
57576,3
239367,4
191374,3
158673,5
173043,4
201633,5
73617,3
323336,5
327935,4
66977,5
198392,4
34813,5
187860,4
315128,3
227750,4
13823,4
252692,5
242748,3
375420,5
176256,3
26607,3
56408,5
199839,3
48123,5
60453,4
217234,4
61885,4
320951,3
26858,4
68151,5
340540,4
65306,5
285349,5
45536,5
196952,4
294635,4
26586,4
242241,3
276606,5
186427,5
343595,3
51926,5
62917,5
309465,5
83815,4
272392,5
57547,5
257992,4
47482,4
82939,4
188123,4
74312,5
301558,5
323102,4
353081,4
361696,4
254695,4
332398,4
46096,5
240044,3
257812,5
269529,4
35383,3
217996,5
296232,3
170078,3
251422,4
261468,5
224441,3
34849,4
308061,5
322583,3
355192,4
243776,5
80166,4
49280,3
66292,5
312360,4
253752,4
210762,4
204275,4
255819,5
272629,5
191444,3
198047,4
263534,3
249953,5
69646,4
370777,4
346880,4
273608,4
210809,4
283107,4
352975,4
44890,4
78318,4
264738,5
67266,4
43249,3
274263,3
75518,4
230608,5
206750,5
248818,3
207748,3
25009,4
29876,5
336891,3
240429,3
81944,5
188013,5
17466,5
153423,3
167549,5
157689,5
290773,3
304182,5
114278,4
368460,4
333139,4
378335,5
314066,4
349314,3
378213,3
352668,5
9160,5
366830,4
313686,4
351170,3
364643,5
105258,3
239309,4
314177,4
19496,4
167496,5
52285,3
272784,4
59093,5
332354,4
180819,5
277479,4
161977,5
203648,4
279434,3
550,4
188644,4
290817,4
324699,5
64755,4
5363,5
193276,5
61406,4
178532,4
370345,3
241045,3
20152,4
357194,5
313233,3
76177,5
364361,4
20964,3
9919,4
31588,4
359392,4
197854,5
360022,5
262684,3
200047,4
238193,4
213360,4
301085,5
63746,4
344223,3
243268,4
176131,4
7633,4
356094,4
253761,5
155657,4
48018,5
168951,5
37804,5
240047,4
319807,5
256723,3
2225,5
85501,3
5756,4
269232,3
328226,3
306016,5
311064,5
202721,4
196424,4
200259,4
3710,3
274019,4
156898,5
8396,3
63275,3
173036,3
10548,4
201201,4
84419,5
15149,5
66423,5
175009,5
242028,5
325045,5
2060,4
14227,3
277966,3
51571,5
13266,4
76213,4
246710,4
306928,4
310853,5
238074,5
356106,3
200157,4
245396,4
319406,3
279982,5
351854,4
255454,4
75917,3
74364,5
168197,5
282000,4
371030,4
6066,5
103049,3
42047,3
273934,4
114788,4
57114,4
154668,5
4196,5
68206,3
264138,5
293635,5
361080,3
23194,4
82515,5
58424,4
428,5
57903,4
317120,3
82169,4
272977,4
195571,5
194849,4
294492,5
268984,5
350866,3
71160,5
338230,5
222664,4
25861,4
302609,4
6795,4
175920,4
313626,4
63192,5
210455,5
279740,4
182424,3
76834,4
172927,4
235230,3
276,4
153384,4
82443,5
185322,4
67461,5
41794,3
364072,5
256432,4
80669,4
199912,5
16538,5
375155,4
70515,4
165995,3
375635,5
63381,4
334038,5
313816,4
342474,4
16616,4
241152,3
37227,4
367722,5
356513,4
179203,3
42905,3
67716,5
7506,5
77046,5
376080,4
57608,5
257027,4
200046,4
24565,3
240178,4
337740,5
27524,3
362384,5
68834,4
186202,5
52163,4
232060,4
9337,5
195614,3
52320,5
323730,4
294329,5
357967,4
379254,4
261842,5
233991,4
81709,4
236358,5
358087,5
241348,4
379445,5
28476,5
266971,5
242279,3
185300,5
185845,3
181591,4
315153,3
324380,5
6163,3
277338,4
322518,5
205526,4
260734,5
246899,4
316234,5
59361,3
35113,4
33690,5
247027,4
169602,4
313871,5
264472,5
289624,4
327041,3
163930,3
362567,3
49180,3
75818,3
369534,5
8141,5
29852,4
324550,4
165709,4
335982,5
54477,5
298611,4
351445,5
254413,4
237391,5
77448,5
318172,3
270312,5
156439,4
52218,5
339507,5
320836,3
319566,3
266948,5
291070,5
7144,4
353195,3
176322,4
46925,4
379518,5
71811,5
336810,3
319374,4
378152,4
187921,5
260490,5
303458,3
361192,4
321244,4
15506,4
21473,3
75197,4
325377,4
3648,4
43618,3
355980,5
307001,4
279272,4
268339,4
40558,4
216032,3
166606,4
225879,5
310965,5
280615,4
160325,4
22711,3
277898,4
284952,4
375676,3
23525,5
261188,5
173900,5
377040,4
318610,4
308525,4
338811,4
64054,4
325940,4
193134,5
356082,4
217951,5
958,5
85853,4
265904,5
14229,5
28109,5
323324,5
358777,4
321932,5
171660,4
249812,5
172808,3
360846,5
13960,5
74300,5
353758,5
53717,4
208219,5
347618,4
76467,5
224611,5
12612,5
16032,5
68388,4
247799,3
24652,3
242038,4
220481,5
375679,3
6188,4
229038,5
350107,4
82200,5
219181,3
423,5
201167,4
177814,4
189372,4
346772,4
80904,3
186397,3
326713,4
84899,5
321845,4
179197,5
259446,5
345634,5
325337,3
8682,5
200965,3
312354,5
244694,4
216228,4
317110,4
27779,5
303181,4
24020,4
80138,5
13646,3
54220,5
74450,3
225300,4
298054,4
84995,5
196420,4
338724,3
157181,3
315804,5
35623,3
305799,4
266384,5
356540,4
77816,5
168635,4
168366,3
285772,3
8328,5
22817,4
8897,4
341373,3
169315,4
326727,5
304923,5
312804,3
71863,4
236575,3
191119,5
252820,5
225444,5
64361,5
235724,4
157122,3
21125,4
180180,5
237111,3
230365,4
31538,5
180367,4
198404,4
27623,5
4318,4
72050,4
370610,5
168355,3
313594,4
73052,4
360,5
376618,4
198008,3
160312,3
354955,3
43654,5
313329,5
7131,4
54750,4
72015,5
193708,4
247593,4
298526,5
49779,5
191937,3
368838,4
285493,5
43652,4
367874,4
316381,5
343158,4
5893,5
152987,3
257545,5
363754,4
264002,3
68041,4
358535,3
354635,4
167078,5
37886,5
263421,4
347962,4
67324,4
33945,4
224310,4
358382,3
272811,4
220373,5
3705,3
339084,5
314264,5
55553,3
202451,4
34707,3
41844,3
314503,4
206177,5
32568,5
258946,5
266505,4
33025,4
3891,5
29340,4
236034,5
364079,4
351932,3
201200,4
165051,4
356919,4
32326,4
319072,4
252605,4
3483,4
274590,4
27775,5
324840,4
237108,4
344829,4
42140,4
321970,3
62605,5
74317,5
152119,5
210152,4
25765,5
181167,5
372610,4
348064,5
323641,5
196407,5
170088,4
348708,4
75841,4
39057,5
266713,5
51428,5
315780,4
34057,5
320901,5
83264,3
242112,5
67239,5
227941,3
223151,3
292023,3
197521,5
200040,4
10385,5
345186,3
154165,4
72381,3
47154,4
28612,3
73707,5
224135,5
219793,5
58347,5
169689,4
244652,4
152564,4
258796,4
227341,3
66574,4
259559,5
327993,4
4882,4
362374,5
369544,5
290701,3
340114,4
62946,5
348068,5
351470,5
227472,3
254193,5
210516,4
323276,4
360019,3
289172,5
231742,5
175493,3
377613,4
83585,5
322213,3
39422,3
339249,4
204547,4
362406,5
366810,4
257237,4
318476,5
185853,3
264358,3
155287,4
172329,4
158751,4
9485,5
288483,4
23010,4
176878,5
16513,4
317752,5
344980,5
208659,5
200164,4
349908,3
355085,5
315647,3
50922,4
256712,4
280700,5
61839,4
186280,5
72888,5
369635,5
268801,4
378627,4
82653,5
370486,4
315903,3
65671,5
227085,5
12450,3
59350,3
248668,5
263364,5
203053,3
6884,4
177529,3
277166,5
338677,4
314586,5
251353,4
353868,4
237185,3
199819,4
372722,4
237795,4
190102,3
257701,4
256576,5
350524,3
193843,5
50780,4
20382,4
316025,5
152656,4
194560,5
237220,5
8725,5
369101,4
252757,5
56901,3
23625,4
269315,4
344807,3
281340,4
299384,4
273865,4
377694,4
166507,4
58136,5
362831,4
199771,5
48457,5
244266,5
54555,3
152160,4
242301,5
170774,4
78385,5
44175,3
169991,4
83342,3
35673,5
327463,5
248569,3
353384,3
378657,5
319517,4
256577,5
339059,3
274299,3
379255,4
14175,4
326017,5
167143,4
28635,5
70342,3
294890,5
58331,3
378026,4
153528,5
1177,5
230945,4
195516,5
60771,3
233141,5
167058,4
214094,4
320415,5
315634,5
225166,5
11995,5
12995,4
188568,4
76592,4
42464,5
11193,5
199784,5
190406,5
30720,4
1144,5
346999,5
14234,3
314543,4
41901,4
245509,5
79850,5
20703,4
280437,4
348923,4
37547,3
243211,4
264626,3
377612,4
258154,4
40804,5
262136,3
290917,5
288315,5
48626,5
246374,3
175172,4
37712,4
250048,5
191777,3
284058,5
225928,3
256793,4
323306,3
8984,3
44102,5
205363,5
364166,4
376613,4
40849,5
239585,5
41395,4
313708,5
324618,4
66951,5
40042,5
364935,3
261424,4
326730,3
61751,4
245935,5
238068,5
370856,5
191157,4
71854,5
181339,5
254937,3
40519,4
233047,4
238596,4
264583,4
10780,5
358849,5
345790,3
238311,4
273598,4
226941,4
79028,4
238260,4
12441,3
57403,4
343009,4
258248,4
76475,5
204518,3
294644,5
201123,5
364170,4
282520,4
54236,4
363218,3
349632,5
214079,5
279516,4
82211,3
188714,5
194442,4
199335,5
351661,3
333590,4
243829,4
322674,4
363127,4
350777,5
237267,3
350255,4
315973,3
68792,4
173177,4
322354,4
305918,5
233095,5
341587,5
219436,5
177544,4
303243,4
238124,5
194436,4
19751,5
74166,4
104185,5
275285,4
337716,5
210206,5
174325,5
257148,3
81998,3
255616,4
319485,5
354820,4
320841,5
269617,3
323940,5
341218,4
289462,4
175287,4
181999,5
350134,5
212810,4
301653,4
377667,4
165096,5
354167,5
344654,5
364167,5
369185,5
321388,3
43602,4
299001,5
26592,4
79163,5
240998,5
200726,4
33140,5
15347,5
78424,3
54684,4
232520,4
332495,4
